,ip,date,time,cik,accession,extention
8882,168.62.20.ajc,2017-06-30,00:00:25,744452.0,0001571049-17-006374,t1700414g_murrah0628.xml
8883,173.254.28.geh,2017-06-30,00:00:25,1695893.0,0001665160-17-000064,-index.htm
8884,173.254.28.geh,2017-06-30,00:00:25,1698596.0,0001698596-17-000001,-index.htm
8885,173.254.28.geh,2017-06-30,00:00:25,1698596.0,0001698596-17-000001,-index.htm
8886,173.254.28.geh,2017-06-30,00:00:25,1695893.0,0001665160-17-000064,-index.htm
8887,173.254.28.geh,2017-06-30,00:00:25,1674374.0,0001445866-17-000228,-index.htm
8888,173.255.218.jbd,2017-06-30,00:00:25,1117171.0,0001062993-15-000133,form10k.htm
8889,177.66.196.jfc,2017-06-30,00:00:25,1345929.0,0001085146-12-001290,.txt
8890,180.76.15.jbf,2017-06-30,00:00:25,886137.0,0000908834-17-000105,-index.htm
8891,185.25.32.fdh,2017-06-30,00:00:25,1173514.0,0001127602-14-011091,xslF345X03/form4.xml
8892,185.25.32.fdh,2017-06-30,00:00:25,837465.0,0001181431-12-035635,xslF345X03/rrd348351.xml
8893,185.25.32.fdh,2017-06-30,00:00:25,831001.0,0001181431-12-005659,xslF345X03/rrd332343.xml
8894,185.25.32.fgi,2017-06-30,00:00:25,893949.0,0001181431-14-006069,xslF345X01/rrd401996.xml
8895,188.163.72.idh,2017-06-30,00:00:25,1028751.0,0001047469-99-037126,-index.html
8896,188.163.72.idh,2017-06-30,00:00:25,1028584.0,0000950144-97-004986,.txt
8897,188.163.72.idh,2017-06-30,00:00:25,1028751.0,0000912057-00-042963,-index.htm
8898,188.163.72.idh,2017-06-30,00:00:25,1028584.0,0000950144-97-004986,-index.html
8899,198.199.84.bfb,2017-06-30,00:00:25,1201808.0,0001213900-17-007011,f4070116schiller_jerrickmed.xml
8900,198.199.84.bfb,2017-06-30,00:00:25,1357671.0,0001213900-17-007011,-index.htm
8901,198.199.84.bfb,2017-06-30,00:00:25,1357671.0,0001213900-17-007013,f4062817taffin_jerrickmedia.xml
8902,198.199.84.bfb,2017-06-30,00:00:25,1201808.0,0001213900-17-007011,f4070116schiller_jerrickmed.xml
8903,198.199.84.bfb,2017-06-30,00:00:25,1357671.0,0001213900-17-007011,-index.htm
8904,198.199.84.bfb,2017-06-30,00:00:25,1357671.0,0001213900-17-007013,-index.htm
8905,198.199.84.bfb,2017-06-30,00:00:25,1357671.0,0001213900-17-007013,-index.htm
8906,198.199.84.bfb,2017-06-30,00:00:25,1357671.0,0001213900-17-007013,f4062817taffin_jerrickmedia.xml
8907,206.155.72.bij,2017-06-30,00:00:25,1069899.0,0001144204-17-034977,-index.htm
8908,206.155.72.bij,2017-06-30,00:00:25,721291.0,0001144204-17-034978,-index.htm
8909,206.155.72.bij,2017-06-30,00:00:25,1069899.0,0001144204-17-034977,-index.htm
8910,207.241.231.iah,2017-06-30,00:00:25,1025707.0,0001342584-08-000002,.txt
8911,208.79.49.fdb,2017-06-30,00:00:25,1465643.0,0001576429-14-000002,-index.htm
8912,208.79.49.fdb,2017-06-30,00:00:25,1465643.0,0001576429-14-000002,-index.htm
8913,208.79.49.fdb,2017-06-30,00:00:25,1465643.0,0001576429-14-000002,-index.htm
8914,209.249.4.gjc,2017-06-30,00:00:25,1073431.0,0001193125-06-042488,.txt
8915,209.249.4.gjc,2017-06-30,00:00:25,1073431.0,0001193125-07-044261,d10k.htm
8916,209.249.4.gjc,2017-06-30,00:00:25,1073431.0,0000936392-09-000101,a51607e10vk.htm
8917,209.249.4.gjc,2017-06-30,00:00:25,1073431.0,0000936392-09-000101,.txt
8918,213.105.134.fjf,2017-06-30,00:00:25,902584.0,0000902584-09-000130,ari2q09hr.txt
8919,213.229.84.bbi,2017-06-30,00:00:25,312070.0,0000950103-17-006238,.txt
8920,213.229.84.bbi,2017-06-30,00:00:25,1472033.0,0001193805-17-001208,.txt
8921,213.229.84.bbi,2017-06-30,00:00:25,1438556.0,0001193805-17-001208,.txt
8922,213.229.84.bbi,2017-06-30,00:00:25,1318342.0,0001398344-17-008127,.txt
8923,213.229.84.bbi,2017-06-30,00:00:25,1307792.0,0001193125-17-218229,.txt
8924,213.229.84.bbi,2017-06-30,00:00:25,1208387.0,0001562180-17-002339,.txt
8925,213.229.84.bbi,2017-06-30,00:00:25,312070.0,0000950103-17-006238,.txt
8926,213.229.84.bbi,2017-06-30,00:00:25,1472033.0,0001193805-17-001208,.txt
8927,213.229.84.bbi,2017-06-30,00:00:25,1438556.0,0001193805-17-001208,.txt
8928,213.229.84.bbi,2017-06-30,00:00:25,1318342.0,0001398344-17-008127,.txt
8929,213.229.84.bbi,2017-06-30,00:00:25,1307792.0,0001193125-17-218229,.txt
8930,213.229.84.bbi,2017-06-30,00:00:25,1208387.0,0001562180-17-002339,.txt
8931,216.228.233.jdd,2017-06-30,00:00:25,1630690.0,0001056404-17-002816,-index.htm
8932,216.228.233.jdd,2017-06-30,00:00:25,1569455.0,0001056404-17-002820,-index.htm
8933,216.228.233.jdd,2017-06-30,00:00:25,1563166.0,0001056404-17-002818,-index.htm
8934,216.228.233.jdd,2017-06-30,00:00:25,1563166.0,0001056404-17-002818,-index.htm
8935,216.228.233.jdd,2017-06-30,00:00:25,1569455.0,0001056404-17-002820,-index.htm
8936,216.228.233.jdd,2017-06-30,00:00:25,1678038.0,0001056404-17-002823,-index.htm
8937,216.228.233.jdd,2017-06-30,00:00:25,1593269.0,0001056404-17-002819,-index.htm
8938,216.228.233.jdd,2017-06-30,00:00:25,1593269.0,0001056404-17-002819,-index.htm
8939,218.232.78.gfj,2017-06-30,00:00:25,1502803.0,0001140361-17-026711,-index.htm
8940,218.232.78.gfj,2017-06-30,00:00:25,1502803.0,0001140361-17-026711,-index.htm
8941,218.232.78.gfj,2017-06-30,00:00:25,1541996.0,0001140361-17-026711,-index.htm
8942,218.232.78.gfj,2017-06-30,00:00:25,1541996.0,0001140361-17-026711,-index.htm
8943,34.226.172.ebg,2017-06-30,00:00:25,43920.0,0000043920-17-000026,-index.htm
8944,34.226.172.ebg,2017-06-30,00:00:25,43920.0,0000043920-17-000029,-index.htm
8945,34.226.172.ebg,2017-06-30,00:00:25,43920.0,0001209191-17-039737,-index.htm
8946,34.226.172.ebg,2017-06-30,00:00:25,43920.0,0001209191-17-039739,-index.htm
8947,34.226.172.ebg,2017-06-30,00:00:25,43920.0,0001209191-17-039780,-index.htm
8948,34.226.172.ebg,2017-06-30,00:00:25,43920.0,0000043920-17-000033,-index.htm
8949,34.226.172.ebg,2017-06-30,00:00:25,1675033.0,0001104659-16-146848,-index.htm
8950,35.160.149.dgd,2017-06-30,00:00:25,1663427.0,0001179110-17-009796,-index.htm
8951,35.160.149.dgd,2017-06-30,00:00:25,744452.0,0001571049-17-006367,-index.htm
8952,35.160.149.dgd,2017-06-30,00:00:25,1683913.0,0001179110-17-009794,-index.htm
8953,35.160.149.dgd,2017-06-30,00:00:25,1669779.0,0001179110-17-009795,-index.htm
8954,35.160.149.dgd,2017-06-30,00:00:25,1683263.0,0001179110-17-009795,-index.htm
8955,35.160.149.dgd,2017-06-30,00:00:25,1651308.0,0001179110-17-009796,-index.htm
8956,35.167.212.fha,2017-06-30,00:00:25,1338242.0,0001044764-07-000042,letteragreementamendno1.htm
8957,38.105.116.iei,2017-06-30,00:00:25,946713.0,0000946713-97-000003,.txt
8958,38.105.116.iei,2017-06-30,00:00:25,946713.0,0000946713-97-000003,.txt
8959,38.105.116.iei,2017-06-30,00:00:25,946713.0,0000946713-97-000002,.txt
8960,38.105.116.iei,2017-06-30,00:00:25,946713.0,0000897101-97-000430,.txt
8961,38.105.116.iei,2017-06-30,00:00:25,946713.0,0000946713-97-000002,.txt
8962,38.105.116.iei,2017-06-30,00:00:25,946713.0,0000897101-97-000435,.txt
8963,38.105.116.iei,2017-06-30,00:00:25,946713.0,0000897101-97-000435,.txt
8964,38.105.116.iei,2017-06-30,00:00:25,946713.0,0000897101-97-000430,.txt
8965,38.140.198.dgd,2017-06-30,00:00:25,1043337.0,0001144204-17-034870,-index.htm
8966,38.140.198.dgd,2017-06-30,00:00:25,1043337.0,0001144204-17-034870,v470007_8ka.htm
8967,38.140.198.dgd,2017-06-30,00:00:25,1043337.0,0001144204-17-034870,v470007_8ka.htm
8968,38.140.198.dgd,2017-06-30,00:00:25,1043337.0,0001144204-17-034870,-index.htm
8969,38.140.198.dgd,2017-06-30,00:00:25,1652101.0,0001493152-17-007327,form8-k.htm
8970,38.140.198.dgd,2017-06-30,00:00:25,1652101.0,0001493152-17-007327,form8-k.htm
8971,38.142.52.iji,2017-06-30,00:00:25,1143068.0,0001143068-17-000011,-index.htm
8972,38.142.52.iji,2017-06-30,00:00:25,354707.0,0000354707-17-000035,-index.htm
8973,38.142.52.iji,2017-06-30,00:00:25,1143068.0,0001143068-17-000011,-index.htm
8974,38.142.52.iji,2017-06-30,00:00:25,354707.0,0000354707-17-000035,-index.htm
8975,38.142.52.iji,2017-06-30,00:00:25,354707.0,0000354707-17-000020,-index.htm
8976,38.88.175.jdd,2017-06-30,00:00:25,1514963.0,0001127602-17-022286,.txt
8977,38.88.175.jdd,2017-06-30,00:00:25,1383312.0,0001225208-17-011623,.txt
8978,38.88.175.jdd,2017-06-30,00:00:25,905023.0,0001209191-17-042119,.txt
8979,40.77.167.hji,2017-06-30,00:00:25,1593547.0,0001041062-17-000027,-index.htm
8980,40.77.167.hji,2017-06-30,00:00:25,1428336.0,0001140361-16-079275,-index.htm
8981,40.77.167.jde,2017-06-30,00:00:25,1391142.0,0001144204-12-045229,v318935_10q.htm
8982,40.77.167.jde,2017-06-30,00:00:25,1512138.0,0001564590-17-000338,-index.htm
8983,40.77.167.jde,2017-06-30,00:00:25,799698.0,0000799698-16-000051,-index.htm
8984,45.32.128.fbb,2017-06-30,00:00:25,1627843.0,0001627843-14-000004,primary_doc.xml
8985,45.32.128.fbb,2017-06-30,00:00:25,1627843.0,0001627843-14-000001,-index.htm
8986,45.32.128.fbb,2017-06-30,00:00:25,1627843.0,0001627843-14-000001,.hdr.sgml
8987,45.32.128.fbb,2017-06-30,00:00:25,1627843.0,0001627843-14-000004,primary_doc.xml
8988,45.32.128.fbb,2017-06-30,00:00:25,1627843.0,0001627843-14-000004,primary_doc.xml
8989,46.12.130.gfj,2017-06-30,00:00:25,1706303.0,0001539497-17-001079,n943_x14.htm
8990,46.12.130.gfj,2017-06-30,00:00:25,1706303.0,0001539497-17-001079,-index.htm
8991,46.12.130.gfj,2017-06-30,00:00:25,1710821.0,0001710821-17-000001,xslFormDX01/primary_doc.xml
8992,46.12.130.gfj,2017-06-30,00:00:25,1706303.0,0001539497-17-001079,-index.htm
8993,50.116.50.fdf,2017-06-30,00:00:25,1529113.0,0001213900-17-006845,fs12017a3_inpixon.htm
8994,50.116.50.fdf,2017-06-30,00:00:25,1529113.0,0001213900-17-006845,-index.htm
8995,50.56.3.caa,2017-06-30,00:00:25,102037.0,0000102037-17-000033,-index.htm
8996,50.56.3.caa,2017-06-30,00:00:25,910267.0,0001571049-17-006257,-index.htm
8997,50.56.3.caa,2017-06-30,00:00:25,1274792.0,0001193125-17-212649,-index.htm
8998,50.56.3.caa,2017-06-30,00:00:25,1425287.0,0001213900-17-006798,-index.htm
8999,50.56.3.caa,2017-06-30,00:00:25,1688568.0,0001626129-17-000421,-index.htm
9000,50.56.3.caa,2017-06-30,00:00:25,910267.0,0001571049-17-006257,-index.htm
9001,50.56.3.caa,2017-06-30,00:00:25,1274792.0,0001193125-17-212649,-index.htm
9002,50.56.3.caa,2017-06-30,00:00:25,1425287.0,0001213900-17-006798,-index.htm
9003,50.56.3.caa,2017-06-30,00:00:25,1688568.0,0001626129-17-000421,-index.htm
9004,52.52.228.bgg,2017-06-30,00:00:25,1368565.0,0001209191-17-042391,.txt
9005,52.52.228.bgg,2017-06-30,00:00:25,1368565.0,0001209191-17-042391,.txt
9006,52.52.228.bgg,2017-06-30,00:00:25,30305.0,0001209191-17-042392,.txt
9007,52.52.228.bgg,2017-06-30,00:00:25,30305.0,0001209191-17-042392,.txt
9008,52.52.228.bgg,2017-06-30,00:00:25,1695904.0,0001209191-17-042392,.txt
9009,52.52.228.bgg,2017-06-30,00:00:25,1695904.0,0001209191-17-042392,.txt
9010,52.52.228.bgg,2017-06-30,00:00:25,1651308.0,0001179110-17-009794,.txt
9011,52.52.228.bgg,2017-06-30,00:00:25,1651308.0,0001179110-17-009794,.txt
9012,52.52.228.bgg,2017-06-30,00:00:25,1683913.0,0001179110-17-009794,.txt
9013,52.7.237.jic,2017-06-30,00:00:25,858339.0,0001193125-17-213962,d405765d8k.htm
9014,52.7.237.jic,2017-06-30,00:00:25,858339.0,0001193125-17-213962,d405765d8k.htm
9015,52.73.13.efh,2017-06-30,00:00:25,1599891.0,0001193125-16-581006,sbcp-20160331.xml
9016,52.90.157.idh,2017-06-30,00:00:25,1387713.0,9999999997-17-007324,-index.htm
9017,52.90.157.idh,2017-06-30,00:00:25,1387713.0,9999999997-17-007324,.txt
9018,52.90.157.idh,2017-06-30,00:00:25,1387713.0,9999999997-17-007324,filename1.pdf
9019,52.90.157.idh,2017-06-30,00:00:25,1345126.0,9999999997-17-007326,.txt
9020,52.90.157.idh,2017-06-30,00:00:25,1345126.0,9999999997-17-007326,.paper
9021,52.90.157.idh,2017-06-30,00:00:25,1345126.0,9999999997-17-007326,-index.htm
9022,54.152.59.eci,2017-06-30,00:00:25,1174610.0,0001193125-17-216350,.txt
9023,54.152.59.eci,2017-06-30,00:00:25,1174610.0,0001193125-17-216350,.txt
9024,54.152.59.eci,2017-06-30,00:00:25,801444.0,0001325358-17-000591,.txt
9025,54.158.86.dci,2017-06-30,00:00:25,1513965.0,0001513965-17-000093,-index.htm
9026,54.162.220.aah,2017-06-30,00:00:25,102710.0,0000102710-98-000031,-index.html
9027,54.162.220.aah,2017-06-30,00:00:25,102710.0,0000102710-99-000011,.txt
9028,54.162.220.aah,2017-06-30,00:00:25,102710.0,0000102710-99-000011,-index.html
9029,54.162.220.aah,2017-06-30,00:00:25,102710.0,0000102710-99-000042,.txt
9030,54.162.220.aah,2017-06-30,00:00:25,102710.0,0000102710-99-000042,-index.html
9031,54.165.81.gbi,2017-06-30,00:00:25,721291.0,0001144204-17-034978,v469412_ex99-i.htm
9032,54.165.81.gbi,2017-06-30,00:00:25,721291.0,0001144204-17-034978,v469412_ex99-i.htm
9033,54.173.181.ghf,2017-06-30,00:00:25,278130.0,0001157523-17-001886,-index.htm
9034,54.173.181.ghf,2017-06-30,00:00:25,909281.0,0000909281-17-000064,-index.htm
9035,54.173.181.ghf,2017-06-30,00:00:25,1039684.0,0001039684-17-000081,-index.htm
9036,54.173.181.ghf,2017-06-30,00:00:25,1014739.0,0001144204-17-034758,-index.htm
9037,54.173.181.ghf,2017-06-30,00:00:25,724571.0,0001157523-17-001892,-index.htm
9038,54.173.181.ghf,2017-06-30,00:00:25,1679049.0,0001679049-17-000013,-index.htm
9039,54.173.181.ghf,2017-06-30,00:00:25,1562039.0,0001562039-17-000022,-index.htm
9040,54.175.208.fdh,2017-06-30,00:00:25,47518.0,0001214659-17-004166,-index.htm
9041,54.67.64.eij,2017-06-30,00:00:25,1710369.0,0001710369-17-000001,primary_doc.xml
9042,65.99.237.iei,2017-06-30,00:00:25,1553058.0,0001073429-17-000129,-index.htm
9043,65.99.237.iei,2017-06-30,00:00:25,831547.0,0001209191-17-042385,-index.htm
9044,65.99.237.iei,2017-06-30,00:00:25,1553058.0,0001073429-17-000129,-index.htm
9045,65.99.237.iei,2017-06-30,00:00:25,1073429.0,0001073429-17-000129,-index.htm
9046,65.99.237.iei,2017-06-30,00:00:25,1429386.0,0001144204-17-035008,-index.htm
9047,65.99.237.iei,2017-06-30,00:00:25,1429386.0,0001144204-17-035008,-index.htm
9048,65.99.237.iei,2017-06-30,00:00:25,1073429.0,0001073429-17-000129,-index.htm
9049,65.99.237.iei,2017-06-30,00:00:25,831547.0,0001209191-17-042385,-index.htm
9050,66.249.66.chj,2017-06-30,00:00:25,790051.0,0001179110-14-016381,xslF345X03/edgar.xml
9051,66.249.66.chj,2017-06-30,00:00:25,1481513.0,0001193125-10-008814,dex416.htm
9052,66.249.66.chj,2017-06-30,00:00:25,313927.0,0001193125-06-000945,dex44.htm
9053,66.249.66.chj,2017-06-30,00:00:25,919012.0,0000950152-08-004458,.txt
9054,66.249.66.chj,2017-06-30,00:00:25,1171500.0,0001171500-12-000006,exhibit10_37.htm
9055,66.249.66.ghe,2017-06-30,00:00:25,790051.0,0001179110-14-016381,xslF345X03/edgar.xml
9056,68.180.230.ede,2017-06-30,00:00:25,1087264.0,0000950162-02-000240,-index.htm
9057,68.180.230.ede,2017-06-30,00:00:25,33213.0,0001429898-08-000006,xslF345X03/c0001240767d20080710f4f.xml
9058,69.16.221.ecb,2017-06-30,00:00:25,1610853.0,0001062993-16-007956,-index.htm
9059,69.16.221.ecb,2017-06-30,00:00:25,1610853.0,0001062993-16-007956,-index.htm
9060,69.16.221.ecb,2017-06-30,00:00:25,1610853.0,0001062993-16-007957,-index.htm
9061,69.16.221.ecb,2017-06-30,00:00:25,1610853.0,0001062993-16-007957,-index.htm
9062,69.16.221.ecb,2017-06-30,00:00:25,1610853.0,0001062993-16-007961,-index.htm
9063,69.16.221.ecb,2017-06-30,00:00:25,1610853.0,0001062993-16-007961,-index.htm
9064,69.18.47.gfa,2017-06-30,00:00:25,1710656.0,0001705306-17-000002,-index.htm
9065,69.18.47.gfa,2017-06-30,00:00:25,1703663.0,0000950142-17-001284,primary_doc.xml
9066,69.18.47.gfa,2017-06-30,00:00:25,1703663.0,0000950142-17-001284,-index.htm
9067,69.18.47.gfa,2017-06-30,00:00:25,1703663.0,0000950142-17-001284,-index.htm
9068,69.18.47.gfa,2017-06-30,00:00:25,1710595.0,0001710595-17-000001,primary_doc.xml
9069,69.18.47.gfa,2017-06-30,00:00:25,1703663.0,0000950142-17-001284,primary_doc.xml
9070,69.18.47.gfa,2017-06-30,00:00:25,1710595.0,0001710595-17-000001,primary_doc.xml
9071,69.191.249.eaj,2017-06-30,00:00:25,1710306.0,0001171000-17-000036,-index.htm
9072,70.35.42.bhj,2017-06-30,00:00:25,1633940.0,0001571049-17-006367,-index.htm
9073,70.35.42.bhj,2017-06-30,00:00:25,1116463.0,0001209784-17-000052,edgar.xml
9074,70.35.42.bhj,2017-06-30,00:00:25,1594864.0,0001209191-17-042396,doc4.xml
9075,70.35.42.bhj,2017-06-30,00:00:25,1663427.0,0001179110-17-009796,-index.htm
9076,70.90.69.aag,2017-06-30,00:00:25,1663244.0,0001539497-16-004332,n615_x15-8k.htm
9077,73.207.216.haa,2017-06-30,00:00:25,1319764.0,0001193125-12-151680,d329928dex102.htm
9078,73.222.244.jad,2017-06-30,00:00:25,753557.0,0000753557-02-000007,.txt
9079,73.222.244.jad,2017-06-30,00:00:25,888504.0,0000950152-02-009162,.txt
9080,73.24.98.jii,2017-06-30,00:00:25,1594864.0,0001209191-17-042396,-index.htm
9081,73.24.98.jii,2017-06-30,00:00:25,1627387.0,0001209191-17-042396,.txt
9082,74.208.74.aef,2017-06-30,00:00:25,1357671.0,0001213900-17-007013,f4062817taffin_jerrickmedia.xml
9083,74.208.74.aef,2017-06-30,00:00:25,1357671.0,0001213900-17-007013,xslF345X03/f4062817taffin_jerrickmedia.x
9084,74.208.74.aef,2017-06-30,00:00:25,1673655.0,0001213900-17-007013,-index.htm
9085,74.208.74.aef,2017-06-30,00:00:25,1673655.0,0001213900-17-007013,-index.htm
9086,74.208.74.aef,2017-06-30,00:00:25,1357671.0,0001213900-17-007013,f4062817taffin_jerrickmedia.xml
9087,75.105.72.fib,2017-06-30,00:00:25,70487.0,0001140361-17-026640,doc1.xml
9088,78.41.194.igj,2017-06-30,00:00:25,72741.0,0000072741-17-000007,-index.htm
9089,78.41.194.igj,2017-06-30,00:00:25,1047862.0,0001047862-17-000089,-index.htm
9090,78.41.194.igj,2017-06-30,00:00:25,72741.0,0000072741-17-000007,-index.htm
9091,78.41.194.igj,2017-06-30,00:00:25,72741.0,0000072741-17-000021,-index.htm
9092,78.41.194.igj,2017-06-30,00:00:25,72741.0,0000072741-17-000007,-index.htm
9093,78.41.194.igj,2017-06-30,00:00:25,72741.0,0000072741-17-000021,-index.htm
9094,78.41.194.igj,2017-06-30,00:00:25,1047862.0,0001047862-17-000029,-index.htm
9095,78.41.194.igj,2017-06-30,00:00:25,1326160.0,0001326160-17-000016,-index.htm
9096,78.41.194.igj,2017-06-30,00:00:25,1047862.0,0001047862-17-000089,-index.htm
9097,78.41.194.igj,2017-06-30,00:00:25,1047862.0,0001047862-17-000029,-index.htm
9098,78.41.194.igj,2017-06-30,00:00:25,72741.0,0000072741-17-000007,-index.htm
9099,84.201.133.fhf,2017-06-30,00:00:25,1340249.0,0001127602-10-024306,xslF345X02/form4.xml
9100,85.118.133.fcf,2017-06-30,00:00:25,1663427.0,0001179110-17-009796,-index.htm
9101,85.118.133.fcf,2017-06-30,00:00:25,744452.0,0001571049-17-006367,-index.htm
9102,85.118.133.fcf,2017-06-30,00:00:25,744452.0,0001571049-17-006367,t1700414a-jantzen0628.xml
9103,85.118.133.fcf,2017-06-30,00:00:25,1633940.0,0001571049-17-006367,-index.htm
9104,85.118.133.fcf,2017-06-30,00:00:25,1633940.0,0001571049-17-006367,-index.htm
9105,85.118.133.fcf,2017-06-30,00:00:25,744452.0,0001571049-17-006367,t1700414a-jantzen0628.xml
9106,85.118.133.fcf,2017-06-30,00:00:25,1663427.0,0001179110-17-009796,-index.htm
9107,85.118.133.fcf,2017-06-30,00:00:25,744452.0,0001571049-17-006367,-index.htm
9108,94.156.218.jad,2017-06-30,00:00:25,12208.0,0001628280-17-006787,-index.htm
9109,94.156.218.jad,2017-06-30,00:00:25,1461768.0,0000919574-17-005071,-index.htm
9110,94.156.218.jad,2017-06-30,00:00:25,1624830.0,0001571049-17-006372,.txt
9111,95.111.49.aed,2017-06-30,00:00:25,1706048.0,0001706048-17-000005,-index.htm
9112,95.111.49.aed,2017-06-30,00:00:25,1451629.0,0001140361-17-026707,.txt
9113,95.111.49.aed,2017-06-30,00:00:25,1697805.0,0001213900-17-006919,-index.htm
9114,99.238.177.hec,2017-06-30,00:00:25,1243543.0,0001181431-07-017938,-index.htm
9115,99.238.177.hec,2017-06-30,00:00:25,1618732.0,0001618732-17-000070,-index.htm
9116,99.238.177.hec,2017-06-30,00:00:25,1243543.0,0001181431-07-017938,-index.htm
9117,101.80.234.fdi,2017-06-30,00:00:26,1070045.0,0001144204-11-041853,.txt
9118,101.81.133.jja,2017-06-30,00:00:26,1504461.0,0001047469-17-004337,-index.htm
9119,106.38.241.jbh,2017-06-30,00:00:26,1159508.0,0001193125-07-154170,.txt
9120,107.23.85.jfd,2017-06-30,00:00:26,1319058.0,0001019965-06-000162,-index.htm
9121,107.23.85.jfd,2017-06-30,00:00:26,1349849.0,0001056404-06-001999,-index.htm
9122,107.23.85.jfd,2017-06-30,00:00:26,1227727.0,0000950172-03-001245,-index.htm
9123,107.23.85.jfd,2017-06-30,00:00:26,807641.0,0000914121-07-001992,-index.htm
9124,107.23.85.jfd,2017-06-30,00:00:26,807641.0,0000914121-07-002041,-index.htm
9125,107.23.85.jfd,2017-06-30,00:00:26,1227727.0,0001051170-04-000240,-index.htm
9126,107.23.85.jfd,2017-06-30,00:00:26,1225115.0,0001051170-04-000219,-index.htm
9127,107.23.85.jfd,2017-06-30,00:00:26,1225115.0,0001051170-04-000331,-index.htm
9128,107.23.85.jfd,2017-06-30,00:00:26,807641.0,0000914121-07-002052,-index.htm
9129,107.23.85.jfd,2017-06-30,00:00:26,1319058.0,0001125282-05-000948,-index.htm
9130,107.23.85.jfd,2017-06-30,00:00:26,807641.0,0000914121-07-002058,-index.htm
9131,107.23.85.jfd,2017-06-30,00:00:26,1216147.0,0000950136-03-000130,-index.htm
9132,107.23.85.jfd,2017-06-30,00:00:26,1349849.0,0001056404-06-002759,-index.htm
9133,107.23.85.jfd,2017-06-30,00:00:26,807641.0,0000914121-07-002062,-index.htm
9134,107.23.85.jfd,2017-06-30,00:00:26,1319076.0,0001125282-05-000953,-index.htm
9135,107.23.85.jfd,2017-06-30,00:00:26,1349849.0,0000950136-06-001985,-index.htm
9136,107.23.85.jfd,2017-06-30,00:00:26,807641.0,0000914121-07-001984,-index.htm
9137,107.23.85.jfd,2017-06-30,00:00:26,1349849.0,0001056404-06-001824,-index.htm
9138,107.23.85.jfd,2017-06-30,00:00:26,1225115.0,0000950136-03-000706,-index.htm
9139,107.23.85.jfd,2017-06-30,00:00:26,807641.0,0000914121-07-002054,-index.htm
9140,107.23.85.jfd,2017-06-30,00:00:26,1349849.0,0001056404-06-002209,-index.htm
9141,107.23.85.jfd,2017-06-30,00:00:26,1349849.0,0001056404-06-002459,-index.htm
9142,107.23.85.jfd,2017-06-30,00:00:26,1216147.0,0001051170-04-000239,-index.htm
9143,107.23.85.jfd,2017-06-30,00:00:26,807641.0,0001144204-07-048592,-index.htm
9144,107.23.85.jfd,2017-06-30,00:00:26,1349849.0,0001056404-06-003093,-index.htm
9145,108.54.237.aji,2017-06-30,00:00:26,1117171.0,0001062993-14-005089,.txt
9146,108.91.91.hbc,2017-06-30,00:00:26,1624562.0,0001571049-17-006374,.txt
9147,108.91.91.hbc,2017-06-30,00:00:26,1195325.0,0001571049-17-006375,.txt
9148,108.91.91.hbc,2017-06-30,00:00:26,1357785.0,0001571049-17-006376,.txt
9149,108.91.91.hbc,2017-06-30,00:00:26,1013589.0,0001571049-17-006377,.txt
9150,108.91.91.hbc,2017-06-30,00:00:26,1295432.0,0001140361-17-026709,.txt
9151,108.91.91.hbc,2017-06-30,00:00:26,1642288.0,0001642288-17-000007,.txt
9152,108.91.91.hbc,2017-06-30,00:00:26,1624562.0,0001571049-17-006374,.txt
9153,108.91.91.hbc,2017-06-30,00:00:26,1195325.0,0001571049-17-006375,.txt
9154,108.91.91.hbc,2017-06-30,00:00:26,1357785.0,0001571049-17-006376,.txt
9155,108.91.91.hbc,2017-06-30,00:00:26,1013589.0,0001571049-17-006377,.txt
9156,108.91.91.hbc,2017-06-30,00:00:26,1295432.0,0001140361-17-026709,.txt
9157,108.91.91.hbc,2017-06-30,00:00:26,1642288.0,0001642288-17-000007,.txt
9158,109.145.75.gge,2017-06-30,00:00:26,74046.0,0000074046-06-000061,xslF345X02/doc.xml
9159,109.145.75.gge,2017-06-30,00:00:26,1027183.0,0001144204-06-035365,xslF345X02/v051226_ex.xml
9160,109.145.75.gge,2017-06-30,00:00:26,732712.0,0001233402-06-000217,xslF345X02/edgar.xml
9161,109.145.75.gge,2017-06-30,00:00:26,835011.0,0001258256-06-000024,xslF345X02/primary_doc.xml
9162,109.145.75.gge,2017-06-30,00:00:26,103096.0,0001179110-06-016821,-index.htm
9163,109.145.75.gge,2017-06-30,00:00:26,850141.0,0001247272-06-000101,edgar.xml
9164,109.145.75.gge,2017-06-30,00:00:26,753308.0,0001319562-06-000012,edgar.xml
9165,109.145.75.gge,2017-06-30,00:00:26,90896.0,0000950137-06-009264,c06833ddef14a.htm
9166,109.145.75.gge,2017-06-30,00:00:26,74046.0,0000074046-06-000061,-index.htm
9167,109.145.75.gge,2017-06-30,00:00:26,74046.0,0000074046-06-000060,doc.xml
9168,109.145.75.gge,2017-06-30,00:00:26,90896.0,0000950137-06-009264,-index.htm
9169,109.145.75.gge,2017-06-30,00:00:26,88948.0,0001188112-06-002546,t11322_sc13d.htm
9170,115.111.60.idd,2017-06-30,00:00:26,1404655.0,0001564590-17-008140,-index.htm
9171,115.111.60.idd,2017-06-30,00:00:26,931059.0,0001683168-17-000881,-index.htm
